Strain Rate,Temperature,True Strain,True Stress,True Plastic Strain,Ridge Predicted Stress,RFR Predicted Stress,XGB Predicted Stress,SVR Predicted Stress,ANN Predicted Stress,SGD Predicted Stress
0.001,150,0.089393906,696.2967529,0.080769734,936.3126251,830.0200827,726.02594,931.6094608,756.0348,932.6216782
0.001,150,0.089463472,696.3187256,0.080839301,936.5739457,830.0185758,727.3493,931.8805209,756.0348,932.9009189
0.001,150,0.089396961,696.2672729,0.080772789,936.3241009,830.0200827,726.02594,931.6213643,756.0348,932.6339409
0.001,150,0.089464396,696.3043823,0.080840224,936.5774128,830.0185165,727.3493,931.8841172,756.0348,932.9046238
0.001,150,0.089452155,696.2741089,0.080827983,936.5314309,830.0185758,727.3493,931.8364216,756.0348,932.8554886
0.001,150,0.089469686,696.2731323,0.080845514,936.5972841,830.0185165,727.3493,931.9047291,756.0348,932.9258577
0.001,150,0.089504324,696.2962036,0.080880152,936.7273978,830.0190423,725.60724,932.0396922,756.0348,933.064894
0.001,150,0.089505568,696.3046265,0.080881396,936.7320707,830.0190423,725.60724,932.0445393,756.0348,933.0698874
0.001,150,0.089531086,696.3325195,0.080906915,936.82793,830.0224801,725.60724,932.1439713,756.0348,933.1723202
0.001,150,0.0895404,696.3619995,0.080916228,936.8629132,830.0302978,725.60724,932.1802583,756.0348,933.2097024
0.001,150,0.089560851,696.4121094,0.08093668,936.9397388,830.0461279,726.47815,932.2599473,756.0348,933.2917964
0.001,150,0.08959347,696.4694214,0.080969298,937.0622646,830.0766723,726.47815,932.3870396,756.0348,933.4227245
0.001,150,0.089615487,696.5199585,0.080991315,937.144969,830.0872563,726.47815,932.4728264,756.0348,933.5111003
0.001,150,0.089597367,696.5571899,0.080973195,937.0769033,830.0805912,726.47815,932.4022239,756.0348,933.4383669
0.001,150,0.089659758,696.6329956,0.081035586,937.311268,830.1264958,727.02466,932.6453234,756.0348,933.6888033
0.001,150,0.089625992,696.638916,0.08100182,937.1844298,830.0961972,726.47815,932.513758,756.0348,933.5532672
0.001,150,0.089671001,696.6940308,0.081046829,937.353501,830.1365681,727.02466,932.6891305,756.0348,933.7339325
0.001,150,0.089673065,696.7166138,0.081048893,937.3612542,830.1365681,727.02466,932.6971726,756.0348,933.7422173
0.001,150,0.089706026,696.7478027,0.081081854,937.4850684,830.1837772,728.36694,932.8256015,756.0348,933.8745222
0.001,150,0.089701779,696.757019,0.081077607,937.4691151,830.1837772,728.36694,932.8090535,756.0348,933.8574748
0.001,150,0.089759678,696.8051147,0.081135506,937.6866061,830.2459881,728.36694,933.0346505,756.0348,934.0898804
0.001,150,0.089704178,696.7717285,0.081080006,937.4781266,830.1837772,728.36694,932.818401,756.0348,933.8671044
0.001,150,0.08977066,696.8210449,0.081146488,937.7278587,830.2474383,728.36694,933.0774406,756.0348,934.1339619
0.001,150,0.089792058,696.8371582,0.081167886,937.8082379,830.2725345,728.36694,933.1608156,756.0348,934.2198531
0.001,150,0.089795955,696.8280029,0.081171783,937.8228765,830.3036604,728.36694,933.1759998,756.0348,934.2354956
0.001,150,0.089829683,696.8207397,0.081205511,937.9495719,830.3593678,728.36694,933.3074172,756.0348,934.3708791
0.001,150,0.089831121,696.7978516,0.081206949,937.9549736,830.3593678,728.36694,933.3130202,756.0348,934.3766513
0.001,150,0.089859791,696.7913818,0.081235619,938.0626692,830.4077165,728.36694,933.4247296,756.0348,934.4917321
0.001,150,0.089878693,696.77948,0.081254521,938.1336724,830.4200579,728.36694,933.4983791,756.0348,934.5676044
0.001,150,0.089905798,696.7802124,0.081281627,938.235493,830.4625861,729.6363,933.6039946,756.0348,934.6764074
0.001,150,0.08991731,696.7850952,0.081293138,938.2787328,830.4625861,729.6363,933.648846,756.0348,934.7226123
0.001,150,0.089927703,696.7783813,0.081303531,938.3177729,830.4703752,729.6363,933.6893411,756.0348,934.7643296
0.001,150,0.089945771,696.786499,0.081321599,938.3856433,830.4770718,729.6363,933.7597411,756.0348,934.8368543
0.001,150,0.089968361,696.7991943,0.081344189,938.4705001,830.5311911,730.2904,933.8477605,756.0348,934.9275301
0.001,150,0.089981169,696.8109741,0.081356997,938.5186119,830.5573538,730.2904,933.8976654,756.0348,934.9789412
0.001,150,0.090028986,696.8414307,0.081404814,938.698231,830.5664229,731.0953,934.083979,756.0348,935.1708778
0.001,150,0.090031676,696.8389893,0.081407504,938.7083357,830.5664229,731.0953,934.0944603,756.0348,935.1816754
0.001,150,0.090052836,696.8380737,0.081428664,938.7878208,830.5637425,731.0953,934.1769079,756.0348,935.2666112
0.001,150,0.09007778,696.8267212,0.081453608,938.8815201,830.5622822,731.0953,934.2740994,756.0348,935.366736
0.001,150,0.090083584,696.7983398,0.081459412,938.9033222,830.5598656,731.0953,934.296714,756.0348,935.3900332
0.001,150,0.090102188,696.7808838,0.081478016,938.973206,830.5487461,731.0953,934.3692024,756.0348,935.4647093
0.001,150,0.090126865,696.770874,0.081502693,939.0659023,830.535274,731.0953,934.4653536,756.0348,935.5637623
0.001,150,0.090131849,696.7498169,0.081507677,939.0846242,830.5339591,731.0953,934.4847732,756.0348,935.583768
0.001,150,0.090171479,696.7625122,0.081547307,939.2334897,830.5164661,731.4763,934.639187,756.0348,935.7428421
0.001,150,0.090180755,696.7436523,0.081556583,939.268334,830.5146447,731.4763,934.6753299,756.0348,935.7800758
0.001,150,0.090201683,696.7359619,0.081577512,939.3469514,830.5080135,731.4763,934.7568774,756.0348,935.8640844
0.001,150,0.09021312,696.7227173,0.081588948,939.3899094,830.5080135,731.4763,934.8014365,756.0348,935.9099883
0.001,150,0.090234086,696.7073975,0.081609914,939.4686658,830.5080135,731.4763,934.8831282,756.0348,935.9941454
0.001,150,0.09023761,696.6925049,0.081613438,939.4819033,830.5080135,731.4763,934.8968591,756.0348,936.0082907
0.001,150,0.090293154,696.7190552,0.081668982,939.6905481,830.505875,731.4763,935.11328,756.0348,936.2312433
0.001,150,0.090285599,696.7074585,0.081661427,939.6621686,830.506534,731.4763,935.0838428,756.0348,936.2009177
0.001,150,0.090298206,696.7138672,0.081674034,939.7095253,830.5033614,731.4763,935.1329646,756.0348,936.251522
0.001,150,0.090326399,696.739502,0.081702227,939.8154291,830.495896,730.352,935.2428155,756.0348,936.3646881
0.001,150,0.090343863,696.7476196,0.081719691,939.8810306,830.464304,730.352,935.310862,756.0348,936.4347883
0.001,150,0.090360045,696.7641602,0.081735874,939.9418202,830.4614624,730.352,935.3739172,756.0348,936.4997466
0.001,150,0.090377845,696.7884521,0.081753673,940.0086802,830.4605592,732.6741,935.4432691,756.0348,936.5711915
0.001,150,0.090399154,696.8050537,0.081774982,940.088725,830.4600228,732.6741,935.5262972,756.0348,936.6567254
0.001,150,0.090416096,696.8232422,0.081791924,940.1523657,830.4602903,732.6741,935.5923098,756.0348,936.7247303
0.001,150,0.090423048,696.8390503,0.081798876,940.1784801,830.4602903,732.6741,935.6193975,756.0348,936.7526355
0.001,150,0.090471074,696.8835449,0.081846902,940.3588843,830.4829466,732.6741,935.8065254,756.0348,936.945411
0.001,150,0.090454958,696.885376,0.081830787,940.2983501,830.4770738,732.6741,935.7437351,756.0348,936.8807257
0.001,150,0.090487123,696.9362793,0.081862951,940.4191706,830.4916707,732.6741,935.8690585,756.0348,937.0098314
0.001,150,0.090486281,696.9656372,0.081862109,940.4160077,830.4916707,732.6741,935.8657778,756.0348,937.0064516
0.001,150,0.090528972,697.0284424,0.081904801,940.5763753,830.5096019,732.6741,936.0321224,756.0348,937.1778165
0.001,150,0.090520211,697.0477295,0.081896039,940.5434619,830.5037087,732.6741,935.9979822,756.0348,937.142646
0.001,150,0.090581954,697.1086426,0.081957782,940.7753924,830.5904647,732.6741,936.2385569,756.0348,937.3904813
0.001,150,0.090546362,697.0917358,0.08192219,940.6416951,830.5520091,732.6741,936.0998767,756.0348,937.2476156
0.001,150,0.090604104,697.1364746,0.081979932,940.8585964,830.6067319,733.73956,936.3248619,756.0348,937.479391
0.001,150,0.090593651,697.1148682,0.081969479,940.8193309,830.6042379,732.6741,936.284133,756.0348,937.4374328
0.001,150,0.090648346,697.1331787,0.082024174,941.0247864,830.6396447,733.73956,936.4972459,756.0348,937.6569776
0.001,150,0.090624772,697.0944214,0.0820006,940.9362334,830.6341354,733.73956,936.4053925,756.0348,937.562352
0.001,150,0.090679057,697.1109619,0.082054885,941.1401488,830.6620522,734.34125,936.6169079,756.0348,937.780251
0.001,150,0.090651624,697.0614014,0.082027452,941.0370999,830.6460247,733.73956,936.5100183,756.0348,937.6701354
0.001,150,0.090715736,697.0801392,0.082091564,941.2779293,830.725111,734.34125,936.7598235,756.0348,937.9274798
0.001,150,0.090695113,697.0420532,0.082070941,941.2004614,830.6620522,734.34125,936.6794683,756.0348,937.8446994
0.001,150,0.090759903,697.0725098,0.082135731,941.4438376,830.9074074,734.34125,936.9319153,756.0348,938.1047653
0.001,150,0.090733707,697.0186157,0.082109535,941.3454353,830.8399184,734.34125,936.8298455,756.0348,937.9996151
0.001,150,0.090771809,697.0046387,0.082147637,941.4885612,830.9074074,734.34125,936.9783057,756.0348,938.1525558
0.001,150,0.090786763,696.9744873,0.082162591,941.5447342,830.9074074,734.34125,937.0365723,756.0348,938.2125809
0.001,150,0.090795487,696.9204102,0.082171315,941.5775049,830.9074074,734.34125,937.0705644,756.0348,938.2475989
0.001,150,0.09082289,696.8560181,0.082198719,941.6804449,830.949033,734.34125,937.177341,756.0348,938.357598
0.001,150,0.090846859,696.8449097,0.082222687,941.770478,830.9700016,734.34125,937.2707296,756.0348,938.4538051
0.001,150,0.09083043,696.8285522,0.082206259,941.708768,830.9527879,734.34125,937.2067198,756.0348,938.3878634
0.001,150,0.090880923,696.8757324,0.082256751,941.8984355,830.9741847,734.34125,937.4034562,756.0348,938.5905374
0.001,150,0.090897083,696.9462891,0.082272911,941.9591387,830.9727116,733.7813,937.4664218,756.0348,938.6554034
0.001,150,0.090890244,697.0291748,0.082266072,941.9334488,830.972979,733.7813,937.4397744,756.0348,938.6279517
0.001,150,0.090953417,697.0980225,0.082329245,942.170751,830.9649487,733.6217,937.6859209,756.0348,938.881527
0.001,150,0.090883024,697.0822144,0.082258852,941.9063277,830.9741847,734.34125,937.4116425,756.0348,938.5989708
0.001,150,0.090953723,697.1462402,0.082329551,942.1719004,830.9649487,733.6217,937.6871132,756.0348,938.8827553
0.001,150,0.090969548,697.1686401,0.082345376,942.2313452,830.9649487,734.1756,937.7487736,756.0348,938.9462766
0.001,150,0.09096051,697.1513062,0.082336338,942.197395,830.9649487,734.1756,937.713558,756.0348,938.9099982
0.001,150,0.091029152,697.1864624,0.08240498,942.4552409,830.980613,734.1756,937.9810139,756.0348,939.1855259
0.001,150,0.091008164,697.1599121,0.082383992,942.3764019,830.980613,734.1756,937.8992365,756.0348,939.1012805
0.001,150,0.091054857,697.1759644,0.082430685,942.5517988,830.980613,734.1756,938.0811705,756.0348,939.2887053
0.001,150,0.091022983,697.1450195,0.082398811,942.4320677,830.980613,734.1756,937.9569771,756.0348,939.1607637
0.001,150,0.091081135,697.1741943,0.082456963,942.6505091,830.9787746,734.1756,938.1835598,756.0348,939.3941847
0.001,150,0.091093294,697.180542,0.082469122,942.696183,830.9792574,734.1756,938.230936,756.0348,939.4429907
0.001,150,0.091112711,697.18927,0.082488539,942.7691208,830.9809818,734.1756,938.3065922,756.0348,939.5209302
0.001,150,0.091128036,697.1888428,0.082503865,942.8266912,830.9778593,734.1756,938.3663082,756.0348,939.5824485
0.001,150,0.091169097,697.1968994,0.082544925,942.9809284,830.9743277,734.1756,938.5262939,756.0348,939.7472626
0.001,150,0.09118332,697.1930542,0.082559148,943.0343555,830.9765992,734.1756,938.5817123,756.0348,939.8043535
0.001,150,0.091185674,697.170105,0.082561502,943.043198,830.9779072,734.1756,938.5908843,756.0348,939.8138024
0.001,150,0.091200292,697.1481323,0.08257612,943.0981089,831.0027154,734.1756,938.6478418,756.0348,939.8724788
0.001,150,0.091213889,697.1330566,0.082589718,943.1491882,831.0159845,734.1756,938.7008248,756.0348,939.9270609
0.001,150,0.091223784,697.1286011,0.082599612,943.1863539,831.0172312,734.1756,938.7393757,756.0348,939.9667752
0.001,150,0.091276653,697.1585693,0.082652481,943.3849503,831.0257418,734.1756,938.9453738,756.0348,940.1789904
0.001,150,0.091253862,697.1465454,0.08262969,943.2993385,831.0211507,734.1756,938.8565713,756.0348,940.0875078
0.001,150,0.091299571,697.1813354,0.082675399,943.4710391,831.0515755,734.1756,939.0346713,756.0348,940.2709829
0.001,150,0.091309473,697.1991577,0.082685301,943.5082349,831.053459,734.1756,939.0732533,756.0348,940.3107293
0.001,150,0.091338336,697.2218628,0.082714165,943.6166592,831.095864,734.1756,939.1857186,756.0348,940.4265889
0.001,150,0.091339096,697.2125244,0.082714925,943.6195141,831.095864,734.1756,939.1886799,756.0348,940.4296395
0.001,150,0.091385216,697.2236328,0.082761044,943.7927548,831.1214082,734.1756,939.3683774,756.0348,940.6147604
0.001,150,0.091357335,697.1867065,0.082733164,943.6880268,831.11126,734.1756,939.2597461,756.0348,940.5028505
0.001,150,0.091406837,697.1955566,0.082782665,943.8739717,831.1459678,734.1756,939.4526212,756.0348,940.7015467
0.001,150,0.091422625,697.1826782,0.082798453,943.9332775,831.1539985,734.1756,939.5141374,756.0348,940.7649194
0.001,150,0.091444463,697.1763306,0.082820291,944.0153095,831.1714225,734.1756,939.5992267,756.0348,940.8525767
0.001,150,0.091470718,697.1759033,0.082846547,944.1139371,831.1909022,734.1756,939.7015303,756.0348,940.9579678
0.001,150,0.091488078,697.1720581,0.082863906,944.1791443,831.1982303,734.1756,939.7691677,756.0348,941.0276466
0.001,150,0.091489099,697.1626587,0.082864927,944.1829795,831.1982303,734.1756,939.7731459,756.0348,941.0317448
0.001,150,0.091525473,697.1783447,0.082901301,944.3196143,831.22602,734.1756,939.9148731,756.0348,941.1777494
0.001,150,0.09154021,697.1740723,0.082916038,944.3749722,831.2468412,734.1756,939.9722942,756.0348,941.2369035
0.001,150,0.091556951,697.1791382,0.08293278,944.4378616,831.2712771,734.1756,940.0375275,756.0348,941.3041055
0.001,150,0.091551892,697.1679077,0.082927721,944.4188581,831.2567268,734.1756,940.0178157,756.0348,941.2837988
0.001,150,0.091589831,697.1744385,0.082965659,944.5613678,831.2988066,734.1756,940.1656369,756.0348,941.4360812
0.001,150,0.091593206,697.1546631,0.082969034,944.5740456,831.2988066,734.1756,940.1787872,756.0348,941.4496284
0.001,150,0.091629736,697.1663818,0.083005564,944.7112664,831.3739555,733.695,940.3211222,756.0348,941.5962592
0.001,150,0.091636747,697.1781616,0.083012575,944.7376025,831.3739555,733.695,940.3484398,756.0348,941.6244012
0.001,150,0.091659397,697.2016602,0.083035225,944.8226846,831.3944507,733.695,940.436693,756.0348,941.7153179
0.001,150,0.0916778,697.2315063,0.083053628,944.8918134,831.4155563,735.8126,940.5083982,756.0348,941.7891872
0.001,150,0.091687635,697.2582397,0.083063463,944.9287575,831.4167699,734.57983,940.5467192,756.0348,941.8286647
0.001,150,0.091712937,697.2993774,0.083088765,945.0238015,831.4259866,736.36145,940.6453056,756.0348,941.9302265
0.001,150,0.091731042,697.3258667,0.08310687,945.0918109,831.4566523,736.901,940.7158497,756.0348,942.0028996
0.001,150,0.091739506,697.3416748,0.083115334,945.123605,831.4631745,736.901,940.7488288,756.0348,942.036874
0.001,150,0.091777183,697.3840332,0.083153011,945.2651343,831.4953594,733.8334,940.895633,756.0348,942.1881088
0.001,150,0.091795713,697.4204102,0.083171541,945.3347402,831.5191477,731.30286,940.967833,756.0348,942.2624879
0.001,150,0.091798656,697.4379272,0.083174484,945.3457952,831.5191477,731.30286,940.9793001,756.0348,942.274301
0.001,150,0.091822438,697.4592285,0.083198266,945.4351296,831.5450001,732.4596,941.071964,756.0348,942.3697615
0.001,150,0.091834016,697.473999,0.083209844,945.478621,831.5525813,732.4596,941.1170764,756.0348,942.4162354
0.001,150,0.091854952,697.4883423,0.08323078,945.5572647,831.659436,729.94574,941.1986512,756.0348,942.5002721
0.001,150,0.091874979,697.4949341,0.083250808,945.6324977,831.6727885,730.71936,941.276688,756.0348,942.5806642
0.001,150,0.091884583,697.4938354,0.083260411,945.6685702,831.6727885,730.71936,941.3141051,756.0348,942.6192104
0.001,150,0.091910869,697.5075073,0.083286697,945.7673106,831.6890457,730.71936,941.4165255,756.0348,942.7247219
0.001,150,0.091927856,697.5233154,0.083303684,945.8311203,831.6920078,730.71936,941.4827135,756.0348,942.7929075
0.001,150,0.091952145,697.5505981,0.083327973,945.9223592,831.6938498,731.5378,941.5773528,756.0348,942.8904031
0.001,150,0.091960676,697.5605469,0.083336504,945.9544049,831.6984154,731.5378,941.6105929,756.0348,942.9246463
0.001,150,0.0919834,697.5828857,0.083359228,946.0397651,831.6999691,730.5593,941.6991344,756.0348,943.0158601
0.001,150,0.091994055,697.5904541,0.083369883,946.0797894,831.7008497,730.5593,941.7406505,756.0348,943.058629
0.001,150,0.092025883,697.6030273,0.083401712,946.1993514,831.7004975,730.2868,941.8646686,756.0348,943.1863901
0.001,150,0.092036307,697.5952148,0.083412135,946.2385042,831.7004975,733.034,941.9052806,756.0348,943.2282278
0.001,150,0.092063434,697.604248,0.083439263,946.3404074,831.6918016,733.034,942.0109819,756.0348,943.3371191
0.001,150,0.092078276,697.6103516,0.083454104,946.396156,831.6878941,733.034,942.0688082,756.0348,943.3966906
0.001,150,0.09210664,697.6205444,0.083482469,946.5027059,831.6631185,732.6316,942.1793292,756.0348,943.5105472
0.001,150,0.092136733,697.630249,0.083512561,946.615743,831.6295602,732.6316,942.2965793,756.0348,943.6313359
0.001,150,0.092115082,697.5916748,0.08349091,946.5344135,831.6604625,732.6316,942.2122186,756.0348,943.5444292
0.001,150,0.092156105,697.5842896,0.083531933,946.6885118,831.628661,732.6316,942.3720601,756.0348,943.7090948
0.001,150,0.092177883,697.5516357,0.083553711,946.7703183,831.6198331,732.6316,942.4569157,756.0348,943.7965113
0.001,150,0.092184961,697.5100708,0.083560789,946.7969061,831.5759032,732.6316,942.4844943,756.0348,943.8249223
0.001,150,0.092216536,697.4790039,0.083592365,946.9155177,831.5605641,732.495,942.6075267,756.0348,943.9516677
0.001,150,0.092233777,697.4499512,0.083609605,946.9802778,831.5596735,732.495,942.6747004,756.0348,944.0208688
0.001,150,0.092247687,697.4205933,0.083623515,947.0325291,831.561459,732.495,942.7288992,756.0348,944.0767033
0.001,150,0.092258766,697.4000854,0.083634594,947.0741461,831.561459,732.495,942.7720672,756.0348,944.1211742
0.001,150,0.092293143,697.406189,0.083668971,947.2032794,831.5788157,732.495,942.9060134,756.0348,944.2591628
0.001,150,0.092288479,697.3963013,0.083664307,947.1857597,831.5770656,732.495,942.8878406,756.0348,944.2404416
